gene,log2FC,pvalue,padj
ENSSSCT00000017360.5,2.1606678115697155,0.0021645021645021645,0.08369935975054806
ENSSSCT00000052949.1,1.540127035430405,0.0021645021645021645,0.08369935975054806
ENSSSCT00000107821.1,2.6900362101055797,0.0021645021645021645,0.08369935975054806
ENSSSCT00000038242.1,0.5446659654773027,0.0021645021645021645,0.08369935975054806
ENSSSCT00000047532.3,1.7522474252211053,0.0021645021645021645,0.08369935975054806
ENSSSCT00000056191.3,0.5480102272715772,0.0021645021645021645,0.08369935975054806
ENSSSCT00000098180.1,0.46393486713288556,0.0021645021645021645,0.08369935975054806
ENSSSCT00000024228.2,1.1256019685633905,0.0021645021645021645,0.08369935975054806
ENSSSCT00000105017.1,1.7143836198605218,0.0021645021645021645,0.08369935975054806
ENSSSCT00000022258.3,1.5740121893158867,0.0021645021645021645,0.08369935975054806
ENSSSCT00000048729.2,1.7834275326789166,0.0021645021645021645,0.08369935975054806
ENSSSCT00000052207.3,0.4859153706151629,0.0021645021645021645,0.08369935975054806
ENSSSCT00000007376.5,-0.34870273022768594,0.0021645021645021645,0.08369935975054806
ENSSSCT00000031433.4,-0.4502730469782148,0.0021645021645021645,0.08369935975054806
ENSSSCT00000044300.2,1.5865284512056268,0.0021645021645021645,0.08369935975054806
ENSSSCT00000023730.3,1.2427042873650285,0.0021645021645021645,0.08369935975054806
ENSSSCT00000027799.3,1.2024601606398873,0.0021645021645021645,0.08369935975054806
ENSSSCT00000081668.1,-3.355371316696485,0.0021645021645021645,0.08369935975054806
ENSSSCT00000056160.2,2.353016555594383,0.0021645021645021645,0.08369935975054806
ENSSSCT00000061274.3,2.0238713337846894,0.0021645021645021645,0.08369935975054806
ENSSSCT00000075009.1,-2.66552246380516,0.0021645021645021645,0.08369935975054806
ENSSSCT00000047942.3,1.0783856980538116,0.0021645021645021645,0.08369935975054806
ENSSSCT00000093019.1,1.3242884897085965,0.0021645021645021645,0.08369935975054806
ENSSSCT00000102326.1,1.104986106585062,0.0021645021645021645,0.08369935975054806
ENSSSCT00000019485.4,5.245516059941091,0.0021645021645021645,0.08369935975054806
ENSSSCT00000011531.4,-0.5477854933702782,0.0021645021645021645,0.08369935975054806
ENSSSCT00000008428.5,1.3333029298880297,0.0021645021645021645,0.08369935975054806
ENSSSCT00000090610.1,-0.7540582285447084,0.0021645021645021645,0.08369935975054806
ENSSSCT00000051586.3,1.4987654160148736,0.0021645021645021645,0.08369935975054806
ENSSSCT00000091783.1,1.4528717056472997,0.0021645021645021645,0.08369935975054806
ENSSSCT00000018090.4,-1.7664299331746414,0.0021645021645021645,0.08369935975054806
ENSSSCT00000091223.1,-0.2507792880019467,0.0021645021645021645,0.08369935975054806
ENSSSCT00000025076.4,2.146720027349271,0.0021645021645021645,0.08369935975054806
ENSSSCT00000090113.2,0.703013265121387,0.0021645021645021645,0.08369935975054806
ENSSSCT00000024273.4,1.5450610008038774,0.0021645021645021645,0.08369935975054806
ENSSSCT00000048036.3,1.1395386893377606,0.0021645021645021645,0.08369935975054806
ENSSSCT00000003681.5,0.5731066964064766,0.0021645021645021645,0.08369935975054806
ENSSSCT00000063908.2,-0.40133266789301025,0.0021645021645021645,0.08369935975054806
ENSSSCT00000044664.3,1.3548608287793336,0.0021645021645021645,0.08369935975054806
ENSSSCT00000052932.3,-0.3723896596257532,0.0021645021645021645,0.08369935975054806
ENSSSCT00000040607.3,1.1224011175586668,0.0021645021645021645,0.08369935975054806
ENSSSCT00000102963.1,0.6727119051576274,0.0021645021645021645,0.08369935975054806
ENSSSCT00000003510.3,0.4889135469069933,0.0021645021645021645,0.08369935975054806
ENSSSCT00000014121.4,1.6659039008554892,0.0021645021645021645,0.08369935975054806
ENSSSCT00000037541.3,0.8991002705415561,0.0021645021645021645,0.08369935975054806
ENSSSCT00000019316.4,-0.5116877400871653,0.0021645021645021645,0.08369935975054806
ENSSSCT00000078610.2,1.1479267076743753,0.0021645021645021645,0.08369935975054806
ENSSSCT00000051048.2,1.325752102555518,0.0021645021645021645,0.08369935975054806
ENSSSCT00000032394.4,1.127997033099454,0.0021645021645021645,0.08369935975054806
ENSSSCT00000011065.4,3.3780876647936298,0.0021645021645021645,0.08369935975054806
ENSSSCT00000076267.2,1.534935382845746,0.0021645021645021645,0.08369935975054806
ENSSSCT00000064184.2,1.570353795246099,0.0021645021645021645,0.08369935975054806
ENSSSCT00000016567.5,0.2881561626631879,0.0021645021645021645,0.08369935975054806
ENSSSCT00000070339.2,0.5218867498186608,0.0021645021645021645,0.08369935975054806
ENSSSCT00000062117.3,0.7115935886481606,0.0021645021645021645,0.08369935975054806
ENSSSCT00000055635.2,0.3968478802958439,0.0021645021645021645,0.08369935975054806
ENSSSCT00000037015.3,-0.5825155724703013,0.0021645021645021645,0.08369935975054806
ENSSSCT00000028048.4,1.485725849081192,0.0021645021645021645,0.08369935975054806
ENSSSCT00000097478.1,0.8773694327881323,0.0021645021645021645,0.08369935975054806
ENSSSCT00000051565.3,1.3368112386579947,0.0021645021645021645,0.08369935975054806
ENSSSCT00000023351.4,2.773418118095206,0.0021645021645021645,0.08369935975054806
ENSSSCT00000079730.1,-0.9850723391239518,0.0021645021645021645,0.08369935975054806
ENSSSCT00000038332.2,2.2850643720147064,0.0021645021645021645,0.08369935975054806
ENSSSCT00000102868.1,-0.49127849067989104,0.0021645021645021645,0.08369935975054806
ENSSSCT00000047097.4,0.7197725680447027,0.0021645021645021645,0.08369935975054806
ENSSSCT00000081928.3,1.0193786243933725,0.0021645021645021645,0.08369935975054806
ENSSSCT00000062563.3,1.971221388411723,0.0021645021645021645,0.08369935975054806
ENSSSCT00000008775.4,1.2279859796411068,0.0021645021645021645,0.08369935975054806
ENSSSCT00000018066.5,0.9586432865824261,0.0021645021645021645,0.08369935975054806
ENSSSCT00000032266.3,0.31975402821243,0.0021645021645021645,0.08369935975054806
ENSSSCT00000048993.3,0.6796946266187254,0.0021645021645021645,0.08369935975054806
ENSSSCT00000047538.2,-0.9332199030966748,0.0021645021645021645,0.08369935975054806
ENSSSCT00000052655.3,0.43498933107023774,0.0021645021645021645,0.08369935975054806
ENSSSCT00000013433.4,-0.4361541536109157,0.0021645021645021645,0.08369935975054806
ENSSSCT00000002128.5,1.5442927579142034,0.0021645021645021645,0.08369935975054806
ENSSSCT00000054445.3,1.3966790675734686,0.0021645021645021645,0.08369935975054806
ENSSSCT00000054535.3,1.059456625207937,0.0021645021645021645,0.08369935975054806
ENSSSCT00000093929.1,-1.902520801384495,0.0021645021645021645,0.08369935975054806
ENSSSCT00000088392.2,0.7373618645520179,0.0021645021645021645,0.08369935975054806
ENSSSCT00000031970.4,-0.9689718620449492,0.0021645021645021645,0.08369935975054806
ENSSSCT00000030104.4,1.0647295509960202,0.0021645021645021645,0.08369935975054806
ENSSSCT00000010959.4,-5.396327281271435,0.0021645021645021645,0.08369935975054806
ENSSSCT00000015675.3,0.3898338197295679,0.0021645021645021645,0.08369935975054806
ENSSSCT00000047679.3,-0.9666918394580448,0.0021645021645021645,0.08369935975054806
ENSSSCT00000060498.3,1.0541168880976386,0.0021645021645021645,0.08369935975054806
ENSSSCT00000001044.4,1.0373327523576545,0.0021645021645021645,0.08369935975054806
ENSSSCT00000083759.2,1.1080005429015607,0.0021645021645021645,0.08369935975054806
ENSSSCT00000010606.4,-1.1422365318321939,0.0021645021645021645,0.08369935975054806
ENSSSCT00000022336.4,1.0439569918510858,0.0021645021645021645,0.08369935975054806
ENSSSCT00000048383.3,0.5461390153795982,0.0021645021645021645,0.08369935975054806
ENSSSCT00000041564.3,-0.45550971087448255,0.0021645021645021645,0.08369935975054806
ENSSSCT00000045501.3,0.9393450090560576,0.0021645021645021645,0.08369935975054806
ENSSSCT00000002750.5,-0.358941015221804,0.0021645021645021645,0.08369935975054806
ENSSSCT00000103473.1,0.9382892180064677,0.0021645021645021645,0.08369935975054806
ENSSSCT00000043972.2,0.6535079714669259,0.0021645021645021645,0.08369935975054806
ENSSSCT00000085913.2,1.370365704217967,0.0021645021645021645,0.08369935975054806
ENSSSCT00000069437.2,2.1945338960583696,0.0021645021645021645,0.08369935975054806
ENSSSCT00000023993.3,1.1615973785948657,0.0021645021645021645,0.08369935975054806
ENSSSCT00000040068.3,0.8034111281833911,0.0021645021645021645,0.08369935975054806
ENSSSCT00000062544.3,0.9764826999800991,0.0021645021645021645,0.08369935975054806
ENSSSCT00000071917.1,-0.49157038818443777,0.0021645021645021645,0.08369935975054806
ENSSSCT00000052938.2,0.6716516576941602,0.0021645021645021645,0.08369935975054806
ENSSSCT00000035102.4,-0.7569483473173584,0.0021645021645021645,0.08369935975054806
ENSSSCT00000084584.1,-0.32145504056382945,0.0021645021645021645,0.08369935975054806
ENSSSCT00000063340.3,1.18769261391938,0.0021645021645021645,0.08369935975054806
ENSSSCT00000063502.2,0.654609022274995,0.0021645021645021645,0.08369935975054806
ENSSSCT00000097817.1,-2.6489944133419137,0.0021645021645021645,0.08369935975054806
