gene,log2FC,pvalue,padj
ENSSSCT00000004227.5,0.4667920005020134,0.0021645021645021645,0.38581643076025096
ENSSSCT00000052671.2,-0.6868594526916343,0.0021645021645021645,0.38581643076025096
ENSSSCT00000062609.3,-0.8039050061787707,0.0021645021645021645,0.38581643076025096
ENSSSCT00000040121.3,0.2732571038638252,0.0021645021645021645,0.38581643076025096
ENSSSCT00000004065.5,-0.7652900584750724,0.0021645021645021645,0.38581643076025096
ENSSSCT00000106724.1,-0.4267229101304595,0.0021645021645021645,0.38581643076025096
ENSSSCT00000043010.3,-0.28187386752636123,0.0021645021645021645,0.38581643076025096
ENSSSCT00000083235.2,1.1919909777842141,0.0021645021645021645,0.38581643076025096
ENSSSCT00000054785.3,-0.3404866780849338,0.0021645021645021645,0.38581643076025096
ENSSSCT00000032432.4,0.6269290451180431,0.0021645021645021645,0.38581643076025096
ENSSSCT00000054352.3,0.4665977339092997,0.0021645021645021645,0.38581643076025096
ENSSSCT00000064636.2,-0.4181562373392014,0.0021645021645021645,0.38581643076025096
ENSSSCT00000047837.3,-0.32068918459080464,0.0021645021645021645,0.38581643076025096
ENSSSCT00000088500.2,-0.24548428500513175,0.0021645021645021645,0.38581643076025096
ENSSSCT00000037018.3,-0.9117912932908547,0.0021645021645021645,0.38581643076025096
ENSSSCT00000086372.1,-0.5523412346232908,0.0021645021645021645,0.38581643076025096
ENSSSCT00000048114.2,-0.5553317911664521,0.0021645021645021645,0.38581643076025096
ENSSSCT00000102128.1,-0.5168110039012781,0.0021645021645021645,0.38581643076025096
ENSSSCT00000032799.4,-0.3994446535174534,0.0021645021645021645,0.38581643076025096
ENSSSCT00000028922.4,-0.2769373989426732,0.0021645021645021645,0.38581643076025096
ENSSSCT00000048306.2,-0.6657052097920109,0.0021645021645021645,0.38581643076025096
ENSSSCT00000080600.2,-0.7589650595732973,0.0021645021645021645,0.38581643076025096
ENSSSCT00000014929.5,-0.631769934924856,0.0021645021645021645,0.38581643076025096
ENSSSCT00000077473.2,-0.557770036717347,0.0021645021645021645,0.38581643076025096
ENSSSCT00000019072.5,-0.32907808559401147,0.0021645021645021645,0.38581643076025096
ENSSSCT00000009400.5,-0.4761068647806137,0.0021645021645021645,0.38581643076025096
ENSSSCT00000019035.5,-0.37504433312494934,0.0021645021645021645,0.38581643076025096
ENSSSCT00000072222.2,-0.5793590918887337,0.0021645021645021645,0.38581643076025096
ENSSSCT00000013009.3,-0.6803150893938303,0.0021645021645021645,0.38581643076025096
ENSSSCT00000046945.2,-0.2712796761123286,0.0021645021645021645,0.38581643076025096
