gene,log2FC,pvalue,padj
ENSSSCT00000086730.2,0.916110916697221,0.0021645021645021645,1.0
ENSSSCT00000060220.3,0.9140078143204933,0.0021645021645021645,1.0
ENSSSCT00000056390.3,0.5047358803281181,0.0021645021645021645,1.0
ENSSSCT00000037842.3,0.9478187133451881,0.0021645021645021645,1.0
ENSSSCT00000043093.3,1.2940371023466608,0.0021645021645021645,1.0
ENSSSCT00000066929.2,0.6223247706595999,0.0021645021645021645,1.0
ENSSSCT00000087911.1,0.3731346967358048,0.0021645021645021645,1.0
ENSSSCT00000069436.2,-0.7960888049250749,0.0021645021645021645,1.0
ENSSSCT00000024471.4,1.2454242569794354,0.0021645021645021645,1.0
ENSSSCT00000069557.2,1.2582815339118625,0.0021645021645021645,1.0
ENSSSCT00000000620.5,-0.833232471186351,0.0021645021645021645,1.0
ENSSSCT00000014189.4,0.9660356213025109,0.0021645021645021645,1.0
ENSSSCT00000048563.2,0.5294659665918693,0.0021645021645021645,1.0
ENSSSCT00000076091.1,0.6438568057890979,0.0021645021645021645,1.0
ENSSSCT00000047323.3,0.4409256288366199,0.0021645021645021645,1.0
ENSSSCT00000107530.1,-1.9851051330282785,0.0021645021645021645,1.0
ENSSSCT00000008027.5,-1.5324990485287895,0.0021645021645021645,1.0
ENSSSCT00000007751.5,0.36767848020215527,0.0021645021645021645,1.0
ENSSSCT00000104535.2,-0.31505243662512894,0.0021645021645021645,1.0
ENSSSCT00000099124.1,1.5417200526031434,0.0021645021645021645,1.0
ENSSSCT00000047655.2,-0.35466004621919156,0.0021645021645021645,1.0
ENSSSCT00000079500.1,0.5203515901113023,0.0021645021645021645,1.0
ENSSSCT00000098309.1,2.6555088866464454,0.0021645021645021645,1.0
ENSSSCT00000034426.3,0.6307870461615752,0.0021645021645021645,1.0
ENSSSCT00000059359.3,0.6961454658852356,0.0021645021645021645,1.0
ENSSSCT00000084298.2,0.2831624055166999,0.0021645021645021645,1.0
