gene,log2FC,pvalue,padj
ENSSSCG00000024666,-0.17357023544347913,0.004771821713797114,1.0
ENSSSCG00000048211,-0.1490429938114779,0.004998124765082452,1.0
ENSSSCG00000018293,-0.17833516468841681,0.004998124765082452,1.0
ENSSSCG00000040143,-0.22817969644298364,0.004998124765082452,1.0
ENSSSCG00000004736,-0.2324450689177286,0.004998124765082452,1.0
ENSSSCG00000009988,-0.3715208902046321,0.005074868097940253,0.9496829189127959
ENSSSCG00000006353,-0.3137043218977347,0.005074868097940253,0.9496829189127959
ENSSSCG00000015233,-0.37315015951435804,0.005074868097940253,0.9496829189127959
ENSSSCG00000001400,-0.7186247156497361,0.005074868097940253,0.9496829189127959
ENSSSCG00000038008,-0.4335516700934168,0.005074868097940253,0.9496829189127959
ENSSSCG00000019309,-0.4168882964052548,0.005074868097940253,0.9496829189127959
ENSSSCG00000037510,-0.22727733751325996,0.005074868097940253,0.9496829189127959
ENSSSCG00000001989,-0.5055745016578808,0.005074868097940253,0.9496829189127959
ENSSSCG00000033392,-0.5595488970465561,0.005074868097940253,0.9496829189127959
ENSSSCG00000016566,-0.3562059937657338,0.005074868097940253,0.9496829189127959
ENSSSCG00000028317,-0.6932087020730504,0.005074868097940253,0.9496829189127959
ENSSSCG00000025892,-0.5397650377301972,0.005074868097940253,0.9496829189127959
ENSSSCG00000001342,-0.55743515822039,0.005074868097940253,0.9496829189127959
ENSSSCG00000006361,-0.4118580261833107,0.005074868097940253,0.9496829189127959
ENSSSCG00000004762,-1.3004144689211463,0.005074868097940253,0.9496829189127959
ENSSSCG00000001904,-0.5765357680920902,0.005074868097940253,0.9496829189127959
ENSSSCG00000009974,-0.4089659359956368,0.005074868097940253,0.9496829189127959
ENSSSCG00000028310,0.31933109107799496,0.005074868097940253,0.9496829189127959
ENSSSCG00000027478,-0.31233190026152835,0.005074868097940253,0.9496829189127959
ENSSSCG00000007364,-0.4956038400214675,0.005074868097940253,0.9496829189127959
ENSSSCG00000001245,-0.41656491810811147,0.005074868097940253,0.9496829189127959
