gene,log2FC,pvalue,padj
ENSSSCG00000037262,0.629310376160527,0.030638987937703265,1.0
ENSSSCG00000007708,0.2261831312878325,0.030638987937703265,1.0
ENSSSCG00000035430,0.8717750598353993,0.030638987937703265,1.0
ENSSSCG00000003214,0.15926580308050825,0.030638987937703265,1.0
ENSSSCG00000007720,0.38053303602062727,0.030638987937703265,1.0
ENSSSCG00000004517,0.4934997195225188,0.030638987937703265,1.0
ENSSSCG00000038677,0.5546272755483175,0.030638987937703265,1.0
ENSSSCG00000003975,0.990149653394627,0.030638987937703265,1.0
ENSSSCG00000012376,-1.0541746717591347,0.030638987937703265,1.0
ENSSSCG00000012352,-0.21001722566853664,0.030638987937703265,1.0
ENSSSCG00000012348,-0.3812621639934384,0.030638987937703265,1.0
ENSSSCG00000036909,0.326651866776805,0.030638987937703265,1.0
ENSSSCG00000040349,0.19060953936835326,0.030638987937703265,1.0
ENSSSCG00000022584,0.2409639863766499,0.030638987937703265,1.0
ENSSSCG00000000059,-0.20157624272264485,0.030638987937703265,1.0
ENSSSCG00000009815,-0.291685394067982,0.030638987937703265,1.0
ENSSSCG00000010289,-0.17078705607208367,0.030638987937703265,1.0
ENSSSCG00000000007,0.6848318683042001,0.030638987937703265,1.0
ENSSSCG00000022011,-0.3949428083157125,0.030638987937703265,1.0
ENSSSCG00000000152,0.273182172642775,0.030638987937703265,1.0
ENSSSCG00000005749,0.49444106470522176,0.030638987937703265,1.0
ENSSSCG00000012234,-0.47528866282572135,0.030638987937703265,1.0
ENSSSCG00000031868,-0.24181044254772677,0.030638987937703265,1.0
ENSSSCG00000021241,0.5232779953513136,0.030638987937703265,1.0
ENSSSCG00000015718,-0.286444602727971,0.030638987937703265,1.0
ENSSSCG00000003112,0.7141956649019137,0.030638987937703265,1.0
ENSSSCG00000024240,0.8706462088328619,0.030638987937703265,1.0
ENSSSCG00000000263,0.8678050608430556,0.030638987937703265,1.0
ENSSSCG00000009748,0.6923424353521712,0.030638987937703265,1.0
ENSSSCG00000012767,0.6689116457306208,0.030638987937703265,1.0
ENSSSCG00000000258,0.532545421781137,0.030638987937703265,1.0
ENSSSCG00000034272,0.8762191989634953,0.030638987937703265,1.0
ENSSSCG00000032963,-0.19855896880215196,0.030638987937703265,1.0
ENSSSCG00000011553,0.6655697351816348,0.030638987937703265,1.0
ENSSSCG00000010559,0.1303891132999006,0.030638987937703265,1.0
ENSSSCG00000001765,0.8280089171166383,0.030638987937703265,1.0
ENSSSCG00000035249,1.6297793698060352,0.030638987937703265,1.0
ENSSSCG00000002450,-0.4385958808479976,0.030638987937703265,1.0
ENSSSCG00000002348,-0.2955348671302276,0.030638987937703265,1.0
ENSSSCG00000038515,0.4943158730864812,0.030638987937703265,1.0
ENSSSCG00000027417,0.3506599903299441,0.030638987937703265,1.0
ENSSSCG00000001709,-0.23373153634020039,0.030638987937703265,1.0
ENSSSCG00000029811,-0.2548509595064026,0.030638987937703265,1.0
ENSSSCG00000009904,-0.3543954206609916,0.030638987937703265,1.0
ENSSSCG00000002660,0.5417719778166883,0.030638987937703265,1.0
ENSSSCG00000001539,0.7218096835481642,0.030638987937703265,1.0
ENSSSCG00000024403,0.3298885199888384,0.030638987937703265,1.0
ENSSSCG00000001513,0.6668570445482747,0.030638987937703265,1.0
ENSSSCG00000010133,1.125626907407515,0.030638987937703265,1.0
ENSSSCG00000011610,0.5386429970133477,0.030638987937703265,1.0
ENSSSCG00000049194,0.3967745427437052,0.030638987937703265,1.0
ENSSSCG00000047048,0.1842615842981299,0.030638987937703265,1.0
ENSSSCG00000001483,-0.2468275122218777,0.030638987937703265,1.0
ENSSSCG00000012634,-0.3656065950301368,0.030638987937703265,1.0
ENSSSCG00000012581,-0.6620135874877118,0.030638987937703265,1.0
ENSSSCG00000036305,0.7489212023441405,0.030638987937703265,1.0
ENSSSCG00000000703,0.507716306838219,0.030638987937703265,1.0
ENSSSCG00000024236,0.43968445246527993,0.030638987937703265,1.0
ENSSSCG00000000709,-0.6143406095504464,0.030638987937703265,1.0
ENSSSCG00000022177,0.24062065127304644,0.030638987937703265,1.0
ENSSSCG00000037532,-0.566113035960823,0.030638987937703265,1.0
