gene,log2FC,pvalue,padj
ENSSSCG00000019284,-0.1426772053591968,0.004336913286459083,1.0
ENSSSCG00000046728,-0.17036461082229767,0.004336913286459083,1.0
ENSSSCG00000036475,0.5806757986405384,0.004771821713797114,1.0
ENSSSCG00000007695,-0.16079129404738726,0.004771821713797114,1.0
ENSSSCG00000040843,-0.38080952251233213,0.004771821713797114,1.0
ENSSSCG00000044663,-0.22545512157230374,0.004998124765082452,1.0
ENSSSCG00000007674,-0.13022032928076568,0.004998124765082452,1.0
ENSSSCG00000026079,-0.3828094015532574,0.005074868097940253,0.451099386483578
ENSSSCG00000032374,1.5743760584882422,0.005074868097940253,0.451099386483578
ENSSSCG00000007498,-0.2419035434620453,0.005074868097940253,0.451099386483578
ENSSSCG00000037035,-0.8028369126535204,0.005074868097940253,0.451099386483578
ENSSSCG00000031948,-1.7156989667178122,0.005074868097940253,0.451099386483578
ENSSSCG00000043968,-0.3732308250394447,0.005074868097940253,0.451099386483578
ENSSSCG00000028287,-0.4498674038862296,0.005074868097940253,0.451099386483578
ENSSSCG00000033422,-0.39703437535219255,0.005074868097940253,0.451099386483578
ENSSSCG00000008238,0.33141735607891487,0.005074868097940253,0.451099386483578
ENSSSCG00000007336,3.422712773539913,0.005074868097940253,0.451099386483578
ENSSSCG00000008237,1.6938874846579361,0.005074868097940253,0.451099386483578
ENSSSCG00000011474,0.3053641891630594,0.005074868097940253,0.451099386483578
ENSSSCG00000008877,0.6608406606251362,0.005074868097940253,0.451099386483578
ENSSSCG00000011296,0.7693070986160833,0.005074868097940253,0.451099386483578
ENSSSCG00000011450,-1.2025918274932046,0.005074868097940253,0.451099386483578
ENSSSCG00000036785,-0.8655150945264289,0.005074868097940253,0.451099386483578
ENSSSCG00000009249,-0.30643057358153847,0.005074868097940253,0.451099386483578
ENSSSCG00000037245,-0.49813079873089716,0.005074868097940253,0.451099386483578
ENSSSCG00000030123,-0.6810092993604506,0.005074868097940253,0.451099386483578
ENSSSCG00000038829,-0.6441120730168803,0.005074868097940253,0.451099386483578
ENSSSCG00000007064,0.20824924237045828,0.005074868097940253,0.451099386483578
ENSSSCG00000038867,1.3828907417761154,0.005074868097940253,0.451099386483578
ENSSSCG00000009203,-0.12471044496163987,0.005074868097940253,0.451099386483578
ENSSSCG00000051787,-0.9732684084526508,0.005074868097940253,0.451099386483578
ENSSSCG00000051615,-0.6287199238786748,0.005074868097940253,0.451099386483578
ENSSSCG00000051788,-0.5500298830958209,0.005074868097940253,0.451099386483578
ENSSSCG00000028492,0.5760644660207332,0.005074868097940253,0.451099386483578
ENSSSCG00000009259,-0.49231919613546093,0.005074868097940253,0.451099386483578
ENSSSCG00000034625,-0.8586090441568732,0.005074868097940253,0.451099386483578
ENSSSCG00000050959,1.0836983221386323,0.005074868097940253,0.451099386483578
ENSSSCG00000011366,0.9030648429335004,0.005074868097940253,0.451099386483578
ENSSSCG00000018372,-0.5022615677900126,0.005074868097940253,0.451099386483578
ENSSSCG00000008572,2.6251676399996127,0.005074868097940253,0.451099386483578
ENSSSCG00000008571,1.0625166300503235,0.005074868097940253,0.451099386483578
ENSSSCG00000008569,0.8516108138362597,0.005074868097940253,0.451099386483578
ENSSSCG00000028635,-0.39892908626520196,0.005074868097940253,0.451099386483578
ENSSSCG00000051590,-0.45334481285529715,0.005074868097940253,0.451099386483578
ENSSSCG00000028672,-0.435295694321403,0.005074868097940253,0.451099386483578
ENSSSCG00000005467,0.9029797456885751,0.005074868097940253,0.451099386483578
ENSSSCG00000025486,0.5860982659156342,0.005074868097940253,0.451099386483578
ENSSSCG00000011386,-0.5760342911662502,0.005074868097940253,0.451099386483578
ENSSSCG00000038901,-0.49383725455282956,0.005074868097940253,0.451099386483578
ENSSSCG00000043287,-0.37020057172093446,0.005074868097940253,0.451099386483578
ENSSSCG00000044986,-1.4514800537060708,0.005074868097940253,0.451099386483578
ENSSSCG00000008488,-0.8507709957596719,0.005074868097940253,0.451099386483578
ENSSSCG00000004952,-0.4408983685060637,0.005074868097940253,0.451099386483578
ENSSSCG00000004149,-0.4547873892832648,0.005074868097940253,0.451099386483578
ENSSSCG00000007623,0.30582406592111244,0.005074868097940253,0.451099386483578
ENSSSCG00000023304,-0.8900769392206751,0.005074868097940253,0.451099386483578
ENSSSCG00000021285,-0.29291950453027393,0.005074868097940253,0.451099386483578
ENSSSCG00000026043,1.329286438200946,0.005074868097940253,0.451099386483578
ENSSSCG00000042259,-0.9573038060382897,0.005074868097940253,0.451099386483578
ENSSSCG00000037016,2.0988160731621863,0.005074868097940253,0.451099386483578
ENSSSCG00000032381,0.6461357361645206,0.005074868097940253,0.451099386483578
ENSSSCG00000037673,0.5066712606372512,0.005074868097940253,0.451099386483578
ENSSSCG00000007248,-0.7058678425209592,0.005074868097940253,0.451099386483578
ENSSSCG00000007252,-0.7782332363774815,0.005074868097940253,0.451099386483578
ENSSSCG00000045545,-0.6097099154558966,0.005074868097940253,0.451099386483578
ENSSSCG00000046841,-1.3258168898832543,0.005074868097940253,0.451099386483578
ENSSSCG00000009144,-2.189573042683099,0.005074868097940253,0.451099386483578
ENSSSCG00000026731,-0.9002226647147142,0.005074868097940253,0.451099386483578
ENSSSCG00000050772,-0.7538870485262279,0.005074868097940253,0.451099386483578
ENSSSCG00000015901,-0.5969886253251486,0.005074868097940253,0.451099386483578
ENSSSCG00000036883,1.0987910960999656,0.005074868097940253,0.451099386483578
ENSSSCG00000015859,-0.4456242163192199,0.005074868097940253,0.451099386483578
ENSSSCG00000028943,0.6835627608959571,0.005074868097940253,0.451099386483578
ENSSSCG00000016213,-0.41654932712671333,0.005074868097940253,0.451099386483578
ENSSSCG00000015784,1.2026307965398182,0.005074868097940253,0.451099386483578
ENSSSCG00000016156,1.2264715192369087,0.005074868097940253,0.451099386483578
ENSSSCG00000029998,-0.6427270820993862,0.005074868097940253,0.451099386483578
ENSSSCG00000035189,-1.4737662073063929,0.005074868097940253,0.451099386483578
ENSSSCG00000017306,-0.7309592077734424,0.005074868097940253,0.451099386483578
ENSSSCG00000037985,0.36385179395762,0.005074868097940253,0.451099386483578
ENSSSCG00000041114,-1.2388733178694364,0.005074868097940253,0.451099386483578
ENSSSCG00000051782,-1.1152892238211058,0.005074868097940253,0.451099386483578
ENSSSCG00000041958,-1.3895664074566447,0.005074868097940253,0.451099386483578
ENSSSCG00000040205,-0.7262942690417646,0.005074868097940253,0.451099386483578
ENSSSCG00000019707,-0.45038729188208804,0.005074868097940253,0.451099386483578
ENSSSCG00000005782,-0.2806463459077819,0.005074868097940253,0.451099386483578
ENSSSCG00000038132,-0.5431984969849593,0.005074868097940253,0.451099386483578
ENSSSCG00000036340,-0.6209934977965852,0.005074868097940253,0.451099386483578
ENSSSCG00000009627,0.5316254162115981,0.005074868097940253,0.451099386483578
ENSSSCG00000030228,1.411640176735984,0.005074868097940253,0.451099386483578
ENSSSCG00000010594,-0.5049185985764115,0.005074868097940253,0.451099386483578
ENSSSCG00000010101,-0.38464053673953935,0.005074868097940253,0.451099386483578
ENSSSCG00000010556,1.1218258319962962,0.005074868097940253,0.451099386483578
ENSSSCG00000006165,-0.6035771107191708,0.005074868097940253,0.451099386483578
ENSSSCG00000010545,0.6288208238002024,0.005074868097940253,0.451099386483578
ENSSSCG00000046822,-0.9480908817767028,0.005074868097940253,0.451099386483578
ENSSSCG00000047029,-0.5933735730098235,0.005074868097940253,0.451099386483578
ENSSSCG00000039963,-0.575871175572215,0.005074868097940253,0.451099386483578
ENSSSCG00000050926,-0.5855525399254166,0.005074868097940253,0.451099386483578
