gene,log2FC,pvalue,padj
ENSSSCG00000036932,0.179059779362395,0.002778430110099024,1.0
ENSSSCG00000030575,0.19204411259395165,0.0036645475900385395,1.0
ENSSSCG00000006569,0.2535843096821936,0.0036645475900385395,1.0
ENSSSCG00000040843,-0.39064020093863,0.0036645475900385395,1.0
ENSSSCG00000048627,0.3766496268179365,0.004336913286459083,1.0
ENSSSCG00000033413,0.29565724518143766,0.004771821713797114,1.0
ENSSSCG00000037554,0.4095709748813668,0.004771821713797114,1.0
ENSSSCG00000036475,0.38216960371339154,0.004771821713797114,1.0
ENSSSCG00000003972,0.1912826611039937,0.004998124765082452,1.0
ENSSSCG00000031875,0.5460086336555758,0.004998124765082452,1.0
ENSSSCG00000039922,1.9787170835005619,0.004998124765082452,1.0
ENSSSCG00000032821,0.19405194720699684,0.004998124765082452,1.0
ENSSSCG00000045354,0.24918002614087625,0.004998124765082452,1.0
ENSSSCG00000005844,0.3634810283118194,0.004998124765082452,1.0
ENSSSCG00000013231,0.20662551667543125,0.004998124765082452,1.0
ENSSSCG00000008686,0.6493335481767822,0.004998124765082452,1.0
ENSSSCG00000046728,-0.14769106436373008,0.004998124765082452,1.0
ENSSSCG00000005922,0.41302012648400604,0.004998124765082452,1.0
ENSSSCG00000007552,0.44080066249666583,0.004998124765082452,1.0
ENSSSCG00000021328,1.188388696417948,0.004998124765082452,1.0
ENSSSCG00000005128,0.7171553867268664,0.004998124765082452,1.0
ENSSSCG00000022726,1.658689856210676,0.005074868097940253,0.14072424535016298
ENSSSCG00000005917,1.2426869952985125,0.005074868097940253,0.14072424535016298
ENSSSCG00000014869,1.2931363327795666,0.005074868097940253,0.14072424535016298
ENSSSCG00000017160,1.238569214266299,0.005074868097940253,0.14072424535016298
ENSSSCG00000014875,0.7805953583958383,0.005074868097940253,0.14072424535016298
ENSSSCG00000005908,1.1824891273279583,0.005074868097940253,0.14072424535016298
ENSSSCG00000010756,1.9104697692109234,0.005074868097940253,0.14072424535016298
ENSSSCG00000034040,2.1308370543891133,0.005074868097940253,0.14072424535016298
ENSSSCG00000027689,0.7373402328360141,0.005074868097940253,0.14072424535016298
ENSSSCG00000024655,1.4314240178136035,0.005074868097940253,0.14072424535016298
ENSSSCG00000005901,1.8645622935358253,0.005074868097940253,0.14072424535016298
ENSSSCG00000025116,1.371247774281684,0.005074868097940253,0.14072424535016298
ENSSSCG00000017140,1.207230468817798,0.005074868097940253,0.14072424535016298
ENSSSCG00000005904,0.8034391175085296,0.005074868097940253,0.14072424535016298
ENSSSCG00000033687,0.6668830892525843,0.005074868097940253,0.14072424535016298
ENSSSCG00000017139,0.8045486589700515,0.005074868097940253,0.14072424535016298
ENSSSCG00000022774,1.3594172260546573,0.005074868097940253,0.14072424535016298
ENSSSCG00000036812,1.1578901157059036,0.005074868097940253,0.14072424535016298
ENSSSCG00000007806,1.071696070209061,0.005074868097940253,0.14072424535016298
ENSSSCG00000022302,1.0560310544160532,0.005074868097940253,0.14072424535016298
ENSSSCG00000031802,1.844995140858026,0.005074868097940253,0.14072424535016298
ENSSSCG00000005920,1.3427775265630677,0.005074868097940253,0.14072424535016298
ENSSSCG00000046182,1.4339627014222334,0.005074868097940253,0.14072424535016298
ENSSSCG00000033762,0.583482453369861,0.005074868097940253,0.14072424535016298
ENSSSCG00000028878,2.144417045383676,0.005074868097940253,0.14072424535016298
ENSSSCG00000038760,-0.26836644449112246,0.005074868097940253,0.14072424535016298
ENSSSCG00000006353,-0.561930751683259,0.005074868097940253,0.14072424535016298
ENSSSCG00000035511,1.2743571269423972,0.005074868097940253,0.14072424535016298
ENSSSCG00000031657,3.1836097152589886,0.005074868097940253,0.14072424535016298
ENSSSCG00000014825,1.2004553231176847,0.005074868097940253,0.14072424535016298
ENSSSCG00000005912,0.9113480393187912,0.005074868097940253,0.14072424535016298
ENSSSCG00000029503,1.715581907726511,0.005074868097940253,0.14072424535016298
ENSSSCG00000005911,1.60407317635564,0.005074868097940253,0.14072424535016298
ENSSSCG00000048201,0.9518752693347701,0.005074868097940253,0.14072424535016298
ENSSSCG00000032562,0.8766743498303882,0.005074868097940253,0.14072424535016298
ENSSSCG00000014822,1.0124271806543237,0.005074868097940253,0.14072424535016298
ENSSSCG00000032796,0.7533676921422954,0.005074868097940253,0.14072424535016298
ENSSSCG00000014440,1.3576713488063192,0.005074868097940253,0.14072424535016298
ENSSSCG00000039094,2.0500908701353513,0.005074868097940253,0.14072424535016298
ENSSSCG00000023362,1.2144798638780006,0.005074868097940253,0.14072424535016298
ENSSSCG00000043287,-0.30368264122442695,0.005074868097940253,0.14072424535016298
ENSSSCG00000029901,0.9729004085618231,0.005074868097940253,0.14072424535016298
ENSSSCG00000014347,0.3619671272055141,0.005074868097940253,0.14072424535016298
ENSSSCG00000003112,1.1277461327225273,0.005074868097940253,0.14072424535016298
ENSSSCG00000032804,0.4096141158495745,0.005074868097940253,0.14072424535016298
ENSSSCG00000031918,0.5520079001021916,0.005074868097940253,0.14072424535016298
ENSSSCG00000014433,1.731295785623817,0.005074868097940253,0.14072424535016298
ENSSSCG00000005924,1.2142285137913413,0.005074868097940253,0.14072424535016298
ENSSSCG00000018053,0.7811954928478215,0.005074868097940253,0.14072424535016298
ENSSSCG00000026590,0.6569902377205659,0.005074868097940253,0.14072424535016298
ENSSSCG00000017591,0.3001733698901843,0.005074868097940253,0.14072424535016298
ENSSSCG00000005915,1.0232076159561299,0.005074868097940253,0.14072424535016298
ENSSSCG00000013124,-0.3189414175343934,0.005074868097940253,0.14072424535016298
ENSSSCG00000036308,1.1940856782566072,0.005074868097940253,0.14072424535016298
ENSSSCG00000003109,1.3711601801288045,0.005074868097940253,0.14072424535016298
ENSSSCG00000033883,1.324573403501193,0.005074868097940253,0.14072424535016298
ENSSSCG00000005914,1.6867723302098026,0.005074868097940253,0.14072424535016298
ENSSSCG00000034260,0.9710077084070716,0.005074868097940253,0.14072424535016298
ENSSSCG00000014437,0.8232083227902613,0.005074868097940253,0.14072424535016298
